"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"KEM00063741","NAIROBI DAGORETTI, KE","1960-12-29",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1960-12-30",,,"69",,
"KEM00063741","NAIROBI DAGORETTI, KE","1960-12-31",,,"69",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-01-01",,,"69",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-01-02",,,"68",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-01-03",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-01-04",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-01-05",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-01-06",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-01-07",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-01-08",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-01-09",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-01-10",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-01-11",,,"68",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-01-12",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-01-13",,,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-01-14",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-01-15",,,"68",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-01-16",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-01-17",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-01-18",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-01-19",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-01-20",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-01-21",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-01-22",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-01-23",,,"70",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-01-24",,,"68",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-01-25",,,"70",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-01-26",,,"70",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-01-27",,,"70",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-01-28",,,"70",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-01-29",,,"69",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-01-30",,,"70",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-01-31",,,"69",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-02-01",,,"68",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-02-02",,,"69",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-02-03",,,"68",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-02-04",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-02-05",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-02-06",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-02-07",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-02-08",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-02-09",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-02-10",,,"69",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-02-11",,,"69",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-02-12",,,"68",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-02-13",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-02-14",,,"69",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-02-15",,,"68",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-02-16",,,"69",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-02-17",,,"71",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-02-18",,,"69",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-02-19",,,"68",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-02-20",,,"70",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-02-21",,,"69",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-02-22",,,"69",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-02-23",,,"69",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-02-24",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-02-25",,,"68",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-02-26",,,"69",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-02-27",,,"71",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-02-28",,,"72",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-03-01",,,"71",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-03-02",,,"69",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-03-03",,,"69",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-03-04",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-03-05",,,"68",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-03-06",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-03-07",,,"69",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-03-08",,,"68",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-03-09",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-03-10",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-03-11",,,"69",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-03-12",,,"71",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-03-13",,,"71",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-03-14",,,"71",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-03-15",,,"70",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-03-16",,,"69",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-03-17",,,"69",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-03-18",,,"71",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-03-19",,,"70",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-03-20",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-03-21",,,"70",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-03-22",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-03-23",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-03-24",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-03-25",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-03-26",,,"68",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-03-27",,,"70",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-03-28",,,"71",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-03-29",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-03-30",,,"68",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-03-31",,,"70",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-04-01",,,"69",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-04-02",,,"68",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-04-03",,,"70",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-04-04",,,"69",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-04-05",,,"69",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-04-06",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-04-07",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-04-08",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-04-09",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-04-10",,,"69",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-04-11",,,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-04-12",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-04-13",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-04-14",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-04-15",,,"68",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-04-16",,,"68",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-04-17",,,"70",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-04-18",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-04-19",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-04-20",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-04-21",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-04-22",,,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-04-23",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-04-24",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-04-25",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-04-26",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-04-27",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-04-28",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-04-29",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-04-30",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-05-01",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-05-02",,,"68",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-05-03",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-05-04",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-05-05",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-05-06",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-05-07",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-05-08",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-05-09",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-05-10",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-05-11",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-05-12",,,"68",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-05-13",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-05-14",,,"68",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-05-15",,,"68",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-05-16",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-05-17",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-05-18",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-05-19",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-05-20",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-05-21",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-05-22",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-05-23",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-05-24",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-05-25",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-05-26",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-05-27",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-05-28",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-05-29",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-05-30",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-05-31",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-06-01",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-06-02",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-06-03",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-06-04",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-06-05",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-06-06",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-06-07",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-06-08",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-06-09",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-06-10",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-06-11",,,"69",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-06-12",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-06-13",,,"62",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-06-14",,,"60",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-06-15",,,"60",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-06-16",,,"61",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-06-17",,,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-06-18",,,"62",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-06-19",,,"62",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-06-20",,,"62",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-06-21",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-06-22",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-06-23",,,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-06-24",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-06-25",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-06-26",,,"62",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-06-27",,,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-06-28",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-06-29",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-06-30",,,"62",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-07-01",,,"61",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-07-02",,,"61",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-07-03",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-07-04",,,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-07-05",,,"61",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-07-06",,,"60",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-07-07",,,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-07-08",,,"57",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-07-09",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-07-10",,,"62",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-07-11",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-07-12",,,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-07-13",,,"62",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-07-14",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-07-15",,,"60",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-07-16",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-07-17",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-07-18",,,"62",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-07-19",,,"61",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-07-20",,,"60",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-07-21",,,"59",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-07-22",,,"62",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-07-23",,,"61",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-07-24",,,"60",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-07-25",,,"59",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-07-26",,,"62",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-07-27",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-07-28",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-07-29",,,"62",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-07-30",,,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-07-31",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-08-01",,,"61",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-08-02",,,"61",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-08-03",,,"62",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-08-04",,,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-08-05",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-08-06",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-08-07",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-08-08",,,"60",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-08-09",,,"60",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-08-10",,,"60",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-08-11",,,"60",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-08-12",,,"56",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-08-13",,,"60",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-08-14",,,"60",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-08-15",,,"60",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-08-16",,,"60",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-08-17",,,"60",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-08-18",,,"60",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-08-19",,,"60",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-08-20",,,"61",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-08-21",,,"60",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-08-22",,,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-08-23",,,"60",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-08-24",,,"60",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-08-25",,,"60",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-08-26",,,"61",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-08-27",,,"60",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-08-28",,,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-08-29",,,"62",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-08-30",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-08-31",,,"62",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-09-01",,,"62",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-09-02",,,"60",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-09-03",,,"61",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-09-04",,,"56",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-09-05",,,"62",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-09-06",,,"62",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-09-07",,,"61",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-09-08",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-09-09",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-09-10",,,"59",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-09-11",,,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-09-12",,,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-09-13",,,"62",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-09-14",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-09-15",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-09-16",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-09-17",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-09-18",,,"59",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-09-19",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-09-20",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-09-21",,,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-09-22",,,"62",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-09-23",,,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-09-24",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-09-25",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-09-26",,,"58",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-09-27",,,"56",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-09-28",,,"62",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-09-29",,,"62",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-09-30",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-10-01",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-10-02",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-10-03",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-10-04",,,"69",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-10-05",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-10-06",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-10-07",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-10-08",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-10-09",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-10-10",,,"69",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-10-11",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-10-12",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-10-13",,,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-10-14",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-10-15",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-10-16",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-10-17",,,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-10-18",,,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-10-19",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-10-20",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-10-21",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-10-22",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-10-23",,,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-10-24",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-10-25",,,"62",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-10-26",,,"61",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-10-27",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-10-29",,,"62",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-10-30",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-10-31",,,"61",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-11-01",,,"60",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-11-02",,,"62",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-11-03",,,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-11-04",,,"61",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-11-05",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-11-06",,,"62",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-11-07",,,"61",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-11-08",,,"61",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-11-09",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-11-10",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-11-11",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-11-12",,,"61",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-11-13",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-11-14",,,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-11-15",,,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-11-16",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-11-17",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-11-18",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-11-19",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-11-20",,,"61",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-11-21",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-11-22",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-11-23",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-11-24",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-11-25",,,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-11-26",,,"61",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-11-27",,,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-11-28",,,"62",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-11-29",,,"62",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-11-30",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-12-01",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-12-02",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-12-03",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-12-04",,,"65",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-12-05",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-12-06",,,"68",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-12-07",,,"68",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-12-08",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-12-09",,,"66",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-12-10",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-12-11",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-12-12",,,"64",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-12-14",,,"63",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-12-15",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-12-16",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-12-17",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-12-18",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-12-19",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-12-20",,,"68",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-12-21",,,"67",,
"KEM00063741","NAIROBI DAGORETTI, KE","1961-12-22",,,"67",,
